iso,continent,region,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million
COD,Africa,DR Congo,2022-05-10,87023.0,0.0,0.0,1337.0,0.0,0.0,942.032,0.0,0.0,14.473,0.0,0.0
COD,Africa,DR Congo,2022-05-11,87023.0,0.0,0.0,1337.0,0.0,0.0,942.032,0.0,0.0,14.473,0.0,0.0
COD,Africa,DR Congo,2022-05-12,87023.0,0.0,0.0,1337.0,0.0,0.0,942.032,0.0,0.0,14.473,0.0,0.0
COD,Africa,DR Congo,2022-05-13,87023.0,0.0,0.0,1337.0,0.0,0.0,942.032,0.0,0.0,14.473,0.0,0.0
COD,Africa,DR Congo,2022-05-14,87023.0,0.0,0.0,1337.0,0.0,0.0,942.032,0.0,0.0,14.473,0.0,0.0
COD,Africa,DR Congo,2022-05-15,87023.0,0.0,0.0,1337.0,0.0,0.0,942.032,0.0,0.0,14.473,0.0,0.0
COD,Africa,DR Congo,2022-05-16,87633.0,610.0,87.143,1338.0,1.0,0.143,948.635,6.603,0.943,14.484,0.011,0.002
COD,Africa,DR Congo,2022-05-17,87633.0,0.0,87.143,1338.0,0.0,0.143,948.635,0.0,0.943,14.484,0.0,0.002
COD,Africa,DR Congo,2022-05-18,87633.0,0.0,87.143,1338.0,0.0,0.143,948.635,0.0,0.943,14.484,0.0,0.002
COD,Africa,DR Congo,2022-05-19,87633.0,0.0,87.143,1338.0,0.0,0.143,948.635,0.0,0.943,14.484,0.0,0.002
COD,Africa,DR Congo,2022-05-20,87633.0,0.0,87.143,1338.0,0.0,0.143,948.635,0.0,0.943,14.484,0.0,0.002
COD,Africa,DR Congo,2022-05-21,87633.0,0.0,87.143,1338.0,0.0,0.143,948.635,0.0,0.943,14.484,0.0,0.002
COD,Africa,DR Congo,2022-05-22,87633.0,0.0,87.143,1338.0,0.0,0.143,948.635,0.0,0.943,14.484,0.0,0.002
COD,Africa,DR Congo,2022-05-23,87633.0,0.0,0.0,1338.0,0.0,0.0,948.635,0.0,0.0,14.484,0.0,0.0
COD,Africa,DR Congo,2022-05-24,87633.0,0.0,0.0,1338.0,0.0,0.0,948.635,0.0,0.0,14.484,0.0,0.0
COD,Africa,DR Congo,2022-05-25,88036.0,403.0,57.571,1338.0,0.0,0.0,952.998,4.363,0.623,14.484,0.0,0.0
COD,Africa,DR Congo,2022-05-26,88036.0,0.0,57.571,1338.0,0.0,0.0,952.998,0.0,0.623,14.484,0.0,0.0
COD,Africa,DR Congo,2022-05-27,88036.0,0.0,57.571,1338.0,0.0,0.0,952.998,0.0,0.623,14.484,0.0,0.0
COD,Africa,DR Congo,2022-05-28,88036.0,0.0,57.571,1338.0,0.0,0.0,952.998,0.0,0.623,14.484,0.0,0.0
COD,Africa,DR Congo,2022-05-29,88036.0,0.0,57.571,1338.0,0.0,0.0,952.998,0.0,0.623,14.484,0.0,0.0
COD,Africa,DR Congo,2022-05-30,88374.0,338.0,105.857,1338.0,0.0,0.0,956.656,3.659,1.146,14.484,0.0,0.0
COD,Africa,DR Congo,2022-05-31,88374.0,0.0,105.857,1338.0,0.0,0.0,956.656,0.0,1.146,14.484,0.0,0.0
COD,Africa,DR Congo,2022-06-01,88374.0,0.0,48.286,1338.0,0.0,0.0,956.656,0.0,0.523,14.484,0.0,0.0
COD,Africa,DR Congo,2022-06-02,89189.0,815.0,164.714,1338.0,0.0,0.0,965.479,8.822,1.783,14.484,0.0,0.0
COD,Africa,DR Congo,2022-06-03,89189.0,,,1338.0,0.0,0.0,965.479,,,14.484,0.0,0.0
COD,Africa,DR Congo,2022-06-04,89189.0,,,1338.0,0.0,0.0,965.479,,,14.484,0.0,0.0
COD,Africa,DR Congo,2022-06-05,89189.0,,,1338.0,0.0,0.0,965.479,,,14.484,0.0,0.0
COD,Africa,DR Congo,2022-06-06,89189.0,,,1338.0,0.0,0.0,965.479,,,14.484,0.0,0.0
COD,Africa,DR Congo,2022-06-07,89189.0,,,1338.0,0.0,0.0,965.479,,,14.484,0.0,0.0
DJI,Africa,Djibouti,2022-05-01,15631.0,20.0,2.857,189.0,0.0,0.0,15596.734,19.956,2.851,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-02,15631.0,0.0,2.857,189.0,0.0,0.0,15596.734,0.0,2.851,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-03,15631.0,0.0,2.857,189.0,0.0,0.0,15596.734,0.0,2.851,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-04,15631.0,0.0,2.857,189.0,0.0,0.0,15596.734,0.0,2.851,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-05,15631.0,0.0,2.857,189.0,0.0,0.0,15596.734,0.0,2.851,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-06,15631.0,0.0,2.857,189.0,0.0,0.0,15596.734,0.0,2.851,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-07,15631.0,0.0,2.857,189.0,0.0,0.0,15596.734,0.0,2.851,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-08,15631.0,0.0,0.0,189.0,0.0,0.0,15596.734,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-09,15631.0,0.0,0.0,189.0,0.0,0.0,15596.734,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-10,15631.0,0.0,0.0,189.0,0.0,0.0,15596.734,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-11,15631.0,0.0,0.0,189.0,0.0,0.0,15596.734,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-12,15631.0,0.0,0.0,189.0,0.0,0.0,15596.734,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-13,15631.0,0.0,0.0,189.0,0.0,0.0,15596.734,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-14,15631.0,0.0,0.0,189.0,0.0,0.0,15596.734,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-15,15631.0,0.0,0.0,189.0,0.0,0.0,15596.734,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-16,15631.0,0.0,0.0,189.0,0.0,0.0,15596.734,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-17,15631.0,0.0,0.0,189.0,0.0,0.0,15596.734,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-18,15631.0,0.0,0.0,189.0,0.0,0.0,15596.734,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-19,15631.0,0.0,0.0,189.0,0.0,0.0,15596.734,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-20,15675.0,44.0,6.286,189.0,0.0,0.0,15640.638,43.904,6.272,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-21,15675.0,0.0,6.286,189.0,0.0,0.0,15640.638,0.0,6.272,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-22,15675.0,0.0,6.286,189.0,0.0,0.0,15640.638,0.0,6.272,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-23,15675.0,0.0,6.286,189.0,0.0,0.0,15640.638,0.0,6.272,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-24,15675.0,0.0,6.286,189.0,0.0,0.0,15640.638,0.0,6.272,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-25,15675.0,0.0,6.286,189.0,0.0,0.0,15640.638,0.0,6.272,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-26,15675.0,0.0,6.286,189.0,0.0,0.0,15640.638,0.0,6.272,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-27,15675.0,0.0,0.0,189.0,0.0,0.0,15640.638,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-28,15675.0,0.0,0.0,189.0,0.0,0.0,15640.638,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-29,15675.0,0.0,0.0,189.0,0.0,0.0,15640.638,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-30,15675.0,0.0,0.0,189.0,0.0,0.0,15640.638,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-05-31,15675.0,0.0,0.0,189.0,0.0,0.0,15640.638,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-06-01,15675.0,0.0,0.0,189.0,0.0,0.0,15640.638,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-06-02,15675.0,0.0,0.0,189.0,0.0,0.0,15640.638,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-06-03,15675.0,0.0,0.0,189.0,0.0,0.0,15640.638,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-06-04,15675.0,0.0,0.0,189.0,0.0,0.0,15640.638,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-06-05,15675.0,0.0,0.0,189.0,0.0,0.0,15640.638,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-06-06,15675.0,0.0,0.0,189.0,0.0,0.0,15640.638,0.0,0.0,188.586,0.0,0.0
DJI,Africa,Djibouti,2022-06-07,15675.0,0.0,0.0,189.0,0.0,0.0,15640.638,0.0,0.0,188.586,0.0,0.0
EGY,Africa,Egypt,2022-05-01,515645.0,0.0,0.0,24613.0,0.0,0.0,4945.84,0.0,0.0,236.077,0.0,0.0
EGY,Africa,Egypt,2022-05-02,515645.0,0.0,0.0,24613.0,0.0,0.0,4945.84,0.0,0.0,236.077,0.0,0.0
EGY,Africa,Egypt,2022-05-03,515645.0,0.0,0.0,24613.0,0.0,0.0,4945.84,0.0,0.0,236.077,0.0,0.0
EGY,Africa,Egypt,2022-05-04,515645.0,0.0,0.0,24641.0,28.0,4.0,4945.84,0.0,0.0,236.346,0.269,0.038
EGY,Africa,Egypt,2022-05-05,515645.0,0.0,0.0,24641.0,0.0,4.0,4945.84,0.0,0.0,236.346,0.0,0.038
EGY,Africa,Egypt,2022-05-06,515645.0,0.0,0.0,24641.0,0.0,4.0,4945.84,0.0,0.0,236.346,0.0,0.038
EGY,Africa,Egypt,2022-05-07,515645.0,0.0,0.0,24641.0,0.0,4.0,4945.84,0.0,0.0,236.346,0.0,0.038
EGY,Africa,Egypt,2022-05-08,515645.0,0.0,0.0,24641.0,0.0,4.0,4945.84,0.0,0.0,236.346,0.0,0.038
EGY,Africa,Egypt,2022-05-09,515645.0,0.0,0.0,24669.0,28.0,8.0,4945.84,0.0,0.0,236.614,0.269,0.077
EGY,Africa,Egypt,2022-05-10,515645.0,0.0,0.0,24669.0,0.0,8.0,4945.84,0.0,0.0,236.614,0.0,0.077
EGY,Africa,Egypt,2022-05-11,515645.0,0.0,0.0,24669.0,0.0,4.0,4945.84,0.0,0.0,236.614,0.0,0.038
EGY,Africa,Egypt,2022-05-12,515645.0,0.0,0.0,24669.0,0.0,4.0,4945.84,0.0,0.0,236.614,0.0,0.038
EGY,Africa,Egypt,2022-05-13,515645.0,0.0,0.0,24669.0,0.0,4.0,4945.84,0.0,0.0,236.614,0.0,0.038
EGY,Africa,Egypt,2022-05-14,515645.0,0.0,0.0,24669.0,0.0,4.0,4945.84,0.0,0.0,236.614,0.0,0.038
EGY,Africa,Egypt,2022-05-15,515645.0,0.0,0.0,24669.0,0.0,4.0,4945.84,0.0,0.0,236.614,0.0,0.038
EGY,Africa,Egypt,2022-05-16,515645.0,0.0,0.0,24690.0,21.0,3.0,4945.84,0.0,0.0,236.816,0.201,0.029
EGY,Africa,Egypt,2022-05-17,515645.0,0.0,0.0,24690.0,0.0,3.0,4945.84,0.0,0.0,236.816,0.0,0.029
EGY,Africa,Egypt,2022-05-18,515645.0,0.0,0.0,24690.0,0.0,3.0,4945.84,0.0,0.0,236.816,0.0,0.029
EGY,Africa,Egypt,2022-05-19,515645.0,0.0,0.0,24690.0,0.0,3.0,4945.84,0.0,0.0,236.816,0.0,0.029
EGY,Africa,Egypt,2022-05-20,515645.0,0.0,0.0,24690.0,0.0,3.0,4945.84,0.0,0.0,236.816,0.0,0.029
EGY,Africa,Egypt,2022-05-21,515645.0,0.0,0.0,24690.0,0.0,3.0,4945.84,0.0,0.0,236.816,0.0,0.029
EGY,Africa,Egypt,2022-05-22,515645.0,0.0,0.0,24690.0,0.0,3.0,4945.84,0.0,0.0,236.816,0.0,0.029
EGY,Africa,Egypt,2022-05-23,515645.0,0.0,0.0,24704.0,14.0,2.0,4945.84,0.0,0.0,236.95,0.134,0.019
EGY,Africa,Egypt,2022-05-24,515645.0,0.0,0.0,24704.0,0.0,2.0,4945.84,0.0,0.0,236.95,0.0,0.019
EGY,Africa,Egypt,2022-05-25,515645.0,0.0,0.0,24704.0,0.0,2.0,4945.84,0.0,0.0,236.95,0.0,0.019
EGY,Africa,Egypt,2022-05-26,515645.0,0.0,0.0,24704.0,0.0,2.0,4945.84,0.0,0.0,236.95,0.0,0.019
EGY,Africa,Egypt,2022-05-27,515645.0,0.0,0.0,24704.0,0.0,2.0,4945.84,0.0,0.0,236.95,0.0,0.019
EGY,Africa,Egypt,2022-05-28,515645.0,0.0,0.0,24704.0,0.0,2.0,4945.84,0.0,0.0,236.95,0.0,0.019
EGY,Africa,Egypt,2022-05-29,515645.0,0.0,0.0,24704.0,0.0,2.0,4945.84,0.0,0.0,236.95,0.0,0.019
EGY,Africa,Egypt,2022-05-30,515645.0,0.0,0.0,24718.0,14.0,2.0,4945.84,0.0,0.0,237.084,0.134,0.019
EGY,Africa,Egypt,2022-05-31,515645.0,0.0,0.0,24718.0,0.0,2.0,4945.84,0.0,0.0,237.084,0.0,0.019
EGY,Africa,Egypt,2022-06-01,515645.0,0.0,0.0,24718.0,0.0,2.0,4945.84,0.0,0.0,237.084,0.0,0.019
EGY,Africa,Egypt,2022-06-02,515645.0,0.0,0.0,24718.0,0.0,2.0,4945.84,0.0,0.0,237.084,0.0,0.019
EGY,Africa,Egypt,2022-06-03,515645.0,0.0,0.0,24718.0,0.0,2.0,4945.84,0.0,0.0,237.084,0.0,0.019
EGY,Africa,Egypt,2022-06-04,515645.0,0.0,0.0,24718.0,0.0,2.0,4945.84,0.0,0.0,237.084,0.0,0.019
EGY,Africa,Egypt,2022-06-05,515645.0,0.0,0.0,24718.0,0.0,2.0,4945.84,0.0,0.0,237.084,0.0,0.019
EGY,Africa,Egypt,2022-06-06,515645.0,0.0,0.0,24719.0,1.0,0.143,4945.84,0.0,0.0,237.094,0.01,0.001
EGY,Africa,Egypt,2022-06-07,515645.0,0.0,0.0,24719.0,0.0,0.143,4945.84,0.0,0.0,237.094,0.0,0.001
GNQ,Africa,Equatorial Guinea,2022-05-01,15907.0,0.0,0.0,183.0,0.0,0.0,10971.17,0.0,0.0,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-02,15907.0,0.0,0.0,183.0,0.0,0.0,10971.17,0.0,0.0,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-03,15908.0,1.0,0.143,183.0,0.0,0.0,10971.859,0.69,0.099,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-04,15908.0,0.0,0.143,183.0,0.0,0.0,10971.859,0.0,0.099,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-05,15910.0,2.0,0.429,183.0,0.0,0.0,10973.239,1.379,0.296,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-06,15910.0,0.0,0.429,183.0,0.0,0.0,10973.239,0.0,0.296,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-07,15910.0,0.0,0.429,183.0,0.0,0.0,10973.239,0.0,0.296,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-08,15910.0,0.0,0.429,183.0,0.0,0.0,10973.239,0.0,0.296,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-09,15910.0,0.0,0.429,183.0,0.0,0.0,10973.239,0.0,0.296,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-10,15910.0,0.0,0.286,183.0,0.0,0.0,10973.239,0.0,0.197,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-11,15910.0,0.0,0.286,183.0,0.0,0.0,10973.239,0.0,0.197,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-12,15910.0,0.0,0.0,183.0,0.0,0.0,10973.239,0.0,0.0,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-13,15910.0,0.0,0.0,183.0,0.0,0.0,10973.239,0.0,0.0,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-14,15910.0,0.0,0.0,183.0,0.0,0.0,10973.239,0.0,0.0,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-15,15910.0,0.0,0.0,183.0,0.0,0.0,10973.239,0.0,0.0,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-16,15910.0,0.0,0.0,183.0,0.0,0.0,10973.239,0.0,0.0,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-17,15910.0,0.0,0.0,183.0,0.0,0.0,10973.239,0.0,0.0,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-18,15910.0,0.0,0.0,183.0,0.0,0.0,10973.239,0.0,0.0,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-19,15910.0,0.0,0.0,183.0,0.0,0.0,10973.239,0.0,0.0,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-20,15910.0,0.0,0.0,183.0,0.0,0.0,10973.239,0.0,0.0,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-21,15910.0,0.0,0.0,183.0,0.0,0.0,10973.239,0.0,0.0,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-22,15910.0,0.0,0.0,183.0,0.0,0.0,10973.239,0.0,0.0,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-23,15910.0,0.0,0.0,183.0,0.0,0.0,10973.239,0.0,0.0,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-24,15910.0,0.0,0.0,183.0,0.0,0.0,10973.239,0.0,0.0,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-25,15910.0,0.0,0.0,183.0,0.0,0.0,10973.239,0.0,0.0,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-26,15914.0,4.0,0.571,183.0,0.0,0.0,10975.998,2.759,0.394,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-27,15915.0,1.0,0.714,183.0,0.0,0.0,10976.687,0.69,0.493,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-28,15915.0,0.0,0.714,183.0,0.0,0.0,10976.687,0.0,0.493,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-29,15915.0,0.0,0.714,183.0,0.0,0.0,10976.687,0.0,0.493,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-30,15921.0,6.0,1.571,183.0,0.0,0.0,10980.825,4.138,1.084,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-05-31,15921.0,0.0,1.571,183.0,0.0,0.0,10980.825,0.0,1.084,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-06-01,15923.0,2.0,1.857,183.0,0.0,0.0,10982.205,1.379,1.281,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-06-02,15923.0,0.0,1.286,183.0,0.0,0.0,10982.205,0.0,0.887,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-06-03,15923.0,0.0,1.143,183.0,0.0,0.0,10982.205,0.0,0.788,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-06-04,15924.0,1.0,1.286,183.0,0.0,0.0,10982.895,0.69,0.887,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-06-05,15924.0,0.0,1.286,183.0,0.0,0.0,10982.895,0.0,0.887,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-06-06,15924.0,0.0,0.429,183.0,0.0,0.0,10982.895,0.0,0.296,126.216,0.0,0.0
GNQ,Africa,Equatorial Guinea,2022-06-07,15927.0,3.0,0.857,183.0,0.0,0.0,10984.964,2.069,0.591,126.216,0.0,0.0
ERI,Africa,Eritrea,2022-05-01,9734.0,0.0,0.0,103.0,0.0,0.0,2702.791,0.0,0.0,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-02,9734.0,0.0,0.0,103.0,0.0,0.0,2702.791,0.0,0.0,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-03,9734.0,0.0,0.0,103.0,0.0,0.0,2702.791,0.0,0.0,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-04,9735.0,1.0,0.143,103.0,0.0,0.0,2703.069,0.278,0.04,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-05,9735.0,0.0,0.143,103.0,0.0,0.0,2703.069,0.0,0.04,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-06,9737.0,2.0,0.429,103.0,0.0,0.0,2703.624,0.555,0.119,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-07,9737.0,0.0,0.429,103.0,0.0,0.0,2703.624,0.0,0.119,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-08,9737.0,0.0,0.429,103.0,0.0,0.0,2703.624,0.0,0.119,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-09,9738.0,1.0,0.571,103.0,0.0,0.0,2703.902,0.278,0.159,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-10,9738.0,0.0,0.571,103.0,0.0,0.0,2703.902,0.0,0.159,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-11,9738.0,0.0,0.429,103.0,0.0,0.0,2703.902,0.0,0.119,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-12,9740.0,2.0,0.714,103.0,0.0,0.0,2704.457,0.555,0.198,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-13,9745.0,5.0,1.143,103.0,0.0,0.0,2705.846,1.388,0.317,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-14,9745.0,0.0,1.143,103.0,0.0,0.0,2705.846,0.0,0.317,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-15,9745.0,0.0,1.143,103.0,0.0,0.0,2705.846,0.0,0.317,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-16,9745.0,0.0,1.0,103.0,0.0,0.0,2705.846,0.0,0.278,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-17,9751.0,6.0,1.857,103.0,0.0,0.0,2707.512,1.666,0.516,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-18,9751.0,0.0,1.857,103.0,0.0,0.0,2707.512,0.0,0.516,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-19,9751.0,0.0,1.571,103.0,0.0,0.0,2707.512,0.0,0.436,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-20,9753.0,2.0,1.143,103.0,0.0,0.0,2708.067,0.555,0.317,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-21,9754.0,1.0,1.286,103.0,0.0,0.0,2708.345,0.278,0.357,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-22,9754.0,0.0,1.286,103.0,0.0,0.0,2708.345,0.0,0.357,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-23,9755.0,1.0,1.429,103.0,0.0,0.0,2708.622,0.278,0.397,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-24,9755.0,0.0,0.571,103.0,0.0,0.0,2708.622,0.0,0.159,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-25,9756.0,1.0,0.714,103.0,0.0,0.0,2708.9,0.278,0.198,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-26,9756.0,0.0,0.714,103.0,0.0,0.0,2708.9,0.0,0.198,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-27,9757.0,1.0,0.571,103.0,0.0,0.0,2709.178,0.278,0.159,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-28,9757.0,0.0,0.429,103.0,0.0,0.0,2709.178,0.0,0.119,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-29,9757.0,0.0,0.429,103.0,0.0,0.0,2709.178,0.0,0.119,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-30,9759.0,2.0,0.571,103.0,0.0,0.0,2709.733,0.555,0.159,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-05-31,9759.0,0.0,0.571,103.0,0.0,0.0,2709.733,0.0,0.159,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-06-01,9764.0,5.0,1.143,103.0,0.0,0.0,2711.121,1.388,0.317,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-06-02,9765.0,1.0,1.286,103.0,0.0,0.0,2711.399,0.278,0.357,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-06-03,9767.0,2.0,1.429,103.0,0.0,0.0,2711.954,0.555,0.397,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-06-04,9767.0,0.0,1.429,103.0,0.0,0.0,2711.954,0.0,0.397,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-06-05,9767.0,0.0,1.429,103.0,0.0,0.0,2711.954,0.0,0.397,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-06-06,9768.0,1.0,1.286,103.0,0.0,0.0,2712.232,0.278,0.357,28.599,0.0,0.0
ERI,Africa,Eritrea,2022-06-07,9768.0,0.0,1.286,103.0,0.0,0.0,2712.232,0.0,0.357,28.599,0.0,0.0
SWZ,Africa,Eswatini,2022-05-01,70657.0,14.0,51.857,1397.0,0.0,0.0,60268.567,11.942,44.233,1191.604,0.0,0.0
SWZ,Africa,Eswatini,2022-05-02,70678.0,21.0,53.571,1397.0,0.0,0.0,60286.48,17.912,45.695,1191.604,0.0,0.0
SWZ,Africa,Eswatini,2022-05-03,70740.0,62.0,55.143,1397.0,0.0,0.0,60339.364,52.884,47.035,1191.604,0.0,0.0
SWZ,Africa,Eswatini,2022-05-04,70833.0,93.0,53.857,1398.0,1.0,0.143,60418.691,79.327,45.939,1192.457,0.853,0.122
SWZ,Africa,Eswatini,2022-05-05,70964.0,131.0,62.286,1399.0,1.0,0.286,60530.43,111.74,53.128,1193.31,0.853,0.244
SWZ,Africa,Eswatini,2022-05-06,71072.0,108.0,63.714,1399.0,0.0,0.286,60622.551,92.121,54.347,1193.31,0.0,0.244
SWZ,Africa,Eswatini,2022-05-07,71089.0,17.0,63.714,1400.0,1.0,0.429,60637.052,14.501,54.347,1194.163,0.853,0.366
SWZ,Africa,Eswatini,2022-05-08,71102.0,13.0,63.571,1400.0,0.0,0.429,60648.141,11.089,54.225,1194.163,0.0,0.366
SWZ,Africa,Eswatini,2022-05-09,71215.0,113.0,76.714,1401.0,1.0,0.571,60744.527,96.386,65.435,1195.016,0.853,0.487
SWZ,Africa,Eswatini,2022-05-10,71341.0,126.0,85.857,1402.0,1.0,0.714,60852.001,107.475,73.234,1195.869,0.853,0.609
SWZ,Africa,Eswatini,2022-05-11,71480.0,139.0,92.429,1402.0,0.0,0.571,60970.565,118.563,78.839,1195.869,0.0,0.487
SWZ,Africa,Eswatini,2022-05-12,71583.0,103.0,88.429,1402.0,0.0,0.429,61058.421,87.856,75.427,1195.869,0.0,0.366
